0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Id,SalePrice
-0.07864410289348735,0.14222744308117827,0.7697788728052044,1.2556113782344684,0.007215947981191963,-0.7391578798616576,-0.04063368775196947,-1.1088375459437345,0.9978937064980337,1.4751845391083815,-0.1887250259009964,-0.0755422923548155,0.3941829090649194,1.0405102795580412,-0.1151144614208713,-0.5874524272378324,-0.14031473149619475,-0.7745688432204365,0.791889627683565,1.1610123952891098,0.13535595009381934,0.7545352232986985,1.2484846694756107,0.004464923027146719,-0.7278274427366145,-0.03766280995945451,-1.0884343184795287,0.9981616434052956,1.4598511893642157,0.6730900250279302,1.4751845391083815,0.2998207094883811,-0.263293490543469,0.27218965021797814,-0.4165059248720347,0.9974099789771224,1.3159173942588769,1.0441107093799686,0.9551652768526938,0.5895350314342493,0.8447329832909036,0.5123625458803578,1.1444620108730095,1.187669292739881,-0.19876133867053167,-0.4390465880307937,-0.10855913849983372,-0.5631232917220989,0.7114540140778998,1.0162411658468122,-0.5640434900288743,-0.43948056933262425,-0.6612161517607094,0.49908877833462617,0.7019682391141472,-0.16362709742540676,-0.5806795739278517,0.5047737008967689,0.8792112428646794,-0.7816373827479908,0.4131016104903973,0.6256691782392254,0.5980768636152217,1.0749583507081955,0.9325504827897444,109,130500
0.6226561363871342,0.8051259449775511,0.7697788728052044,1.2556113782344684,0.39595653021749266,-0.32119276975739486,1.244528865225056,-0.6345096172276928,2.0670548963631283,1.4751845391083815,0.5346756879572934,0.6467631192368537,0.7972084058207268,1.3347858702052477,0.4475306594881124,-0.10120335413950801,1.0680148575184751,-0.25405389430278574,2.1065627183272184,1.4622440743198453,0.8061545788718741,0.7907192457632714,1.2686192468329138,0.4140983010790107,-0.29671850072137274,1.2759425591543365,-0.5993115059315309,2.094899285453854,1.481440513291604,0.6730900250279302,1.4751845391083815,0.6223869806368536,0.06833626002793326,1.0986678691173744,-0.08097221618405945,2.0069873994576057,1.3159173942588769,1.0441107093799686,1.2416445221401913,0.9109351608053256,1.5111942198704285,0.8179548633214669,2.184307157180838,1.187669292739881,0.18306925457472448,-0.08144714436647238,0.7628907416952495,-0.18870485348252092,1.8933866315795294,1.2993155827714982,-0.34554435233638786,0.17827755769424639,-0.4216377548102646,1.65886476201101,1.0337703147069948,1.055089316178895,0.059087389729488723,2.0132537467174054,1.518191623515487,-0.5378902355739117,1.5170239117424216,0.9409747326352371,2.5130426451788614,2.029227188677263,0.9325504827897444,544,220000
-0.779944342174109,-0.6201058340996505,-1.0512320477524355,-0.7407133789429693,-1.0525649250201516,-0.0010492811668957867,-0.8840840724429566,-0.27119460799838446,-0.7738591224212662,-0.6744449384840097,-0.8008333222426263,-0.7893138498397778,-1.0164063295804069,-0.7251432643251985,-0.9725792740949575,-0.3646974623446755,-0.8655145467091797,-0.536116380095496,-0.7180319417685519,-0.6463776788953032,-0.6277112665072189,-1.0537612993683292,-0.7408115734259537,-1.0548837468775636,-0.02906677697614739,-0.8962362508540876,-0.29564217518274793,-0.771690619054592,-0.6731740146617431,-0.994861212989329,-0.6744449384840097,-1.0518855696099803,-0.6099171394119826,-0.9495328179995585,-0.7672100406017536,-0.6756040321048215,-0.5534828312822185,-0.6636014636170934,-0.6648066459039876,-0.6499069568318698,-0.688231509556868,-0.6661184655281744,-0.5787099458656781,-0.5819708957159824,-0.9246025864845111,-0.6207697184913973,-0.9058316476867533,-0.753393416311375,-0.621043576140617,-0.5844772631915913,-0.1442615366926196,-0.4073655528724169,-0.2009365895110473,-0.6387954493326536,-0.5775876375072065,-0.7269147949018788,-0.547420397448157,-0.6551025610747079,-0.5905430074969757,-0.3133487906672315,-0.6699832204120416,-0.5902697948305007,-0.6208341844794018,-0.5064014379262589,-0.42853191550363107,153,109000
-0.779944342174109,1.1365751959257375,0.7697788728052044,1.2556113782344684,-0.33987385758693367,-1.4972754465933256,-0.11058810354387598,-1.060900148892645,0.8710042466019564,1.4751845391083815,-0.8008333222426263,-0.6988549963086851,-0.008842587690888117,0.7462346889108346,-0.5650188384412251,-1.1663770953558767,-0.474524955614968,-0.9352373477859044,0.4501213502478957,0.8597807162583744,1.1440871207109697,0.8088112569955578,1.2786865355115655,-0.3104527018326661,-1.4604077968652476,-0.06351456618477862,-1.0133066768999097,0.8963541321147277,1.492235175255298,0.6730900250279302,1.4751845391083815,0.011815110248673393,-0.8648134104628742,0.22720249988908411,-0.3825956032493138,0.8775919994036144,1.3159173942588769,1.0441107093799686,0.6993802364174284,0.006569903160116014,0.8084559330882857,0.5432468758345125,1.0210518176848276,1.187669292739881,-0.48725761620714325,-0.8500364782969566,-0.33364070452351247,-0.6686309212985619,0.420696826654817,0.7634961507354854,-0.8323702000866444,-0.8092159966406183,-0.8478793281886419,-0.07927238997664006,0.1001357509377587,-0.21747458263397726,-0.5791554230245598,0.3962233631381615,0.8444300401853976,-0.7595449678128866,0.3618846656832482,0.6575351651196735,0.42973679956742455,0.961704466641537,0.9325504827897444,318,174000
-0.07864410289348735,-2.3767868641250383,0.7697788728052044,-0.7407133789429693,0.04886672464936704,-0.8480955947292579,-0.10858940594982151,-0.8413973308166046,0.6689210326933891,-0.6744449384840097,-0.1887250259009964,-0.23119979126114876,0.3941829090649194,-0.7251432643251985,-0.08653230099840177,-0.6574951648619909,-0.181535339549538,-0.6123701624210117,0.5115328375996175,-0.6463776788953032,-2.3520707476771308,0.6170359379333217,-0.7408115734259537,-0.03946631685784919,-0.8917547629708653,-0.21474734010292465,-0.9048319203254084,0.6141098415024001,-0.6731740146617431,0.6730900250279302,-0.6744449384840097,0.33438138139714596,-0.3497289042562281,0.22848784704133823,-0.22732202529264442,0.6867707726754352,-0.5534828312822185,-0.6636014636170934,-0.6648066459039876,-0.6499069568318698,-0.688231509556868,-0.6661184655281744,-0.5787099458656781,-0.5819708957159824,-0.16081830824891652,-0.476081457398193,-0.11422559057223292,-0.43268180137945256,0.48460015936343975,-0.5844772631915913,-0.6127528245294703,-0.5076430386751132,-0.6331064725326142,0.22518475568425264,-0.5775876375072065,-0.21595397870682256,-0.4856364520981196,0.2676990809310144,-0.5905430074969757,-0.6510854659504435,0.34095011098954076,-0.5902697948305007,0.1874536904220622,-0.5064014379262589,-0.42853191550363107,255,138500
-0.07864410289348735,-0.18922180786700812,0.7697788728052044,1.2556113782344684,0.4838859476280845,1.0216313073860874,0.7768336282163095,1.8254357577624163,-0.7738591224212662,1.4751845391083815,-0.1887250259009964,-0.09602354221091197,0.3941829090649194,1.0405102795580412,0.21199248563628006,0.5446669237485653,0.35554493596902265,1.005026116871365,-0.7180319417685519,1.1610123952891098,-0.19751013684513988,0.7364432120664121,1.238417380796959,0.4616920190681031,0.9864651841195745,0.7520002935882708,1.7719078188550998,-0.771690619054592,1.4490565274005216,0.6730900250279302,1.4751845391083815,0.695348399110913,1.1337850331403108,0.7978966354899113,1.659162709192408,-0.6756040321048215,1.3159173942588769,1.0441107093799686,1.3064433990504585,1.94351855516772,1.268656227087211,2.4028086372846653,-0.5787099458656781,1.187669292739881,0.2780389320394623,0.7080218332094562,0.5918449671193686,1.1215905072460453,-0.621043576140617,1.3633443199330344,0.695864327079403,0.840022274727172,1.1580988324412997,-0.6387954493326536,2.099772727781888,0.5612009503061612,1.2624034185983284,-0.6551025610747079,1.285654439888288,1.6237604712225526,-0.6699832204120416,2.5762030067634893,-0.6208341844794018,-0.5064014379262589,0.9325504827897444,138,190000
-0.07864410289348735,1.103430270830919,0.7697788728052044,-0.7407133789429693,0.2386091516932757,-1.1348908032582468,-0.8541036085321395,-0.23334929453699815,-0.7738591224212662,-0.6744449384840097,-0.1887250259009964,-0.0161466677721357,0.3941829090649194,-0.7251432643251985,0.043675318703959465,-0.8418933924847753,-0.6337496573112155,-0.24359769003741402,-0.7180319417685519,-0.6463776788953032,1.110217869703558,0.8070020558723291,-0.7408115734259537,0.26811016660012876,-1.0993351985428,-0.8111585613167294,-0.18892061444024463,-0.771690619054592,-0.6731740146617431,0.6730900250279302,-0.6744449384840097,0.49182444231485284,-0.5772833607653286,-0.2509466407494468,0.202803633185026,-0.6756040321048215,-0.5534828312822185,-0.6636014636170934,-0.6648066459039876,-0.6499069568318698,-0.688231509556868,-0.6661184655281744,-0.5787099458656781,-0.5819708957159824,0.021045348976410482,-0.562273539797139,-0.3603063613348028,-0.07043480449090811,-0.621043576140617,-0.5844772631915913,-0.7246951044775469,-0.786445425980168,-0.6139460512868827,-0.6387954493326536,-0.5775876375072065,-0.7101060422491668,-0.523803823408066,-0.6551025610747079,-0.5905430074969757,-0.2880712559693507,-0.6699832204120416,-0.5902697948305007,-0.6208341844794018,-0.5064014379262589,-0.42853191550363107,2827,140000
-0.779944342174109,-0.4212362835307386,-1.0512320477524355,-0.7407133789429693,0.26637633613872574,0.2901923647036277,-0.6222546876218208,0.059321129564389195,-0.7738591224212662,-0.6744449384840097,-0.8008333222426263,-0.7790732249117296,-1.0164063295804069,-0.7251432643251985,-0.2183278185020113,-0.20864986661738372,-0.7331640649692787,-0.36907214122187465,-0.7180319417685519,-0.6463776788953032,-0.42951155081388426,-1.0483336959986433,-0.7408115734259537,0.23944850083094932,0.26181130216906984,-0.6331456089682631,0.03437905684040424,-0.771690619054592,-0.6731740146617431,-0.994861212989329,-0.6744449384840097,-0.5046749310545356,-0.494375923122478,-0.865342579526914,-0.6503086686918472,-0.6756040321048215,-0.5534828312822185,-0.6636014636170934,-0.6648066459039876,-0.6499069568318698,-0.688231509556868,-0.6661184655281744,-0.5787099458656781,-0.5819708957159824,0.048899252435030995,0.17806407655530587,-0.23773803014842043,0.08301197316441271,-0.621043576140617,-0.5844772631915913,0.06441115671810385,-0.19735830944588834,0.027867376960587328,-0.6387954493326536,-0.5775876375072065,-0.5721200520993321,-0.3299312368932622,-0.6551025610747079,-0.5905430074969757,-0.08056355293517384,-0.6699832204120416,-0.5902697948305007,-0.6208341844794018,-0.5064014379262589,-0.42853191550363107,145,142000
-0.779944342174109,-0.6532507591944691,-1.0512320477524355,-0.7407133789429693,-0.24731657610210017,-0.296737364378954,-1.1499108524522015,-0.6067563873560096,-0.7738591224212662,-0.6744449384840097,-0.8008333222426263,-0.7910206206611192,-1.0164063295804069,-0.7251432643251985,-0.5120889117329482,-0.5231274641136053,-0.9998856464909115,-0.7057109126923788,-0.7180319417685519,-0.6463776788953032,-0.6606854438156065,-1.0546658999299436,-0.7408115734259537,-0.27012844795928037,-0.31740298714769183,-1.157027847236592,-0.622779481635441,-0.771690619054592,-0.6731740146617431,-0.994861212989329,-0.6744449384840097,-0.7177990744919194,-0.7272223437364413,-1.0350084036244571,-0.8858961662812767,-0.6756040321048215,-0.5534828312822185,-0.6636014636170934,-0.6648066459039876,-0.6499069568318698,-0.688231509556868,-0.6661184655281744,-0.5787099458656781,-0.5819708957159824,-0.4151610226589462,-0.34489214874848395,-0.6751052503934952,-0.4645404814465389,-0.621043576140617,-0.5844772631915913,-0.3312066413390894,-0.5955062504270089,-0.40591684234833114,-0.6387954493326536,-0.5775876375072065,-0.8655918729563014,-0.7422639738397303,-0.6551025610747079,-0.5905430074969757,-0.5218957735842428,-0.6699832204120416,-0.5902697948305007,-0.6208341844794018,-0.5064014379262589,-0.42853191550363107,1942,112500
-0.779944342174109,-0.08978703258255222,-1.0512320477524355,3.2519361354119063,0.14142400613420053,-0.038843998569940814,1.160583566274768,-0.31408596325462224,1.6699378829846645,1.4751845391083815,-0.8008333222426263,-0.7620055166983158,-1.0164063295804069,2.2176126421468676,-0.28978321955818515,-0.3849479136985989,0.16803158168714746,-0.5577938767432179,1.017510092084456,0.8597807162583744,-0.09782763668495688,-1.0392876903825001,3.2236867082270626,0.12880420492480674,-0.04738526786953085,1.1358868680747864,-0.3164257658582803,1.6608370263338754,1.4522949259896298,-0.994861212989329,1.4751845391083815,-0.556515938917683,-0.6249110377090938,-0.2920777496215785,-0.7823804476434971,0.47819873415858805,0.3812172814883292,6.167247228371155,2.7729442975459806,2.90600936812472,3.6235550288114418,2.7149029189266494,4.174867865827253,2.9573094811957445,-0.07395070529084498,-0.05173264531554231,0.5144713207609868,-0.15759279074071106,1.3290944578924355,1.1139692383565252,-0.16955599204683808,0.33952673114880394,-0.22867127592444195,1.6126187656951152,1.2579132061979077,0.9621982592457115,0.22608137909191584,1.5948264449178515,1.4764541803003488,-0.34156607059348026,1.4730050775923083,1.1539736975729684,1.6981404611227358,1.6747844774316094,0.9325504827897444,1956,135000
