,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Id,SalePrice
0,-0.07976332816941219,0.1410696311881422,0.7695847407293712,1.2546123767492647,0.005714763511768299,-0.7411947698718861,-0.04090046544749287,-1.1091105387614848,0.998229948450469,1.474134409896671,-0.1897667700421167,-0.07668378114859391,0.3935346612554578,1.039562196390373,-0.11645831377661355,-0.5886816483734785,-0.14092892455386435,-0.7752634800841638,0.7917353331508196,1.160052139515229,0.13419514133160787,0.7542578960546272,1.247487228240029,0.002968387627384882,-0.7298319400776432,-0.037983820536324056,-1.0887723931658473,0.9984360427713415,1.4588051548219638,0.672841515791095,1.474134409896671,0.29869006760851524,-0.26408378655255577,0.27200284446198414,-0.4168458388714791,0.9977395570528774,1.3149322649673276,1.0431783169622804,0.9542567189466317,0.5887348416259943,0.8438446656004751,0.5115735960835752,1.1435262001699664,1.1867184817837573,-0.19976189425557359,-0.44028438195524217,-0.10969985408951217,-0.5642095889965653,0.710634931217003,1.015344632057766,-0.5645716666894792,-0.44005173174308154,-0.6618469606236004,0.4991534066119917,0.701176570061219,-0.1638057903175737,-0.5809133634240093,0.5048934369382151,0.8783558337186741,-0.78187918983187,0.41319585952232857,0.6248944431871499,0.5982213100797157,1.0740744924841539,0.9317611229591809,109,130500
1,0.6216746950886389,0.8041842774475976,0.7695847407293712,1.2546123767492647,0.3947979267204404,-0.3228491511137063,1.2442262792123104,-0.634924367301944,2.067472036130339,1.474134409896671,0.5336935782635747,0.6457727065002467,0.7965094343251392,1.3337697848439467,0.4464206503628302,-0.10231389974252626,1.06724457612165,-0.25482367845747683,2.1061178535375937,1.4611983239655906,0.8052116187003884,0.7904380137271907,1.2676173786050609,0.4129536406936965,-0.2983451710045679,1.2755542146535757,-0.5997851206663372,2.095217492392027,1.4803887239568925,0.672841515791095,1.474134409896671,0.6213586905000625,0.06757674077977917,1.098406127328327,-0.08140780460706015,2.0073469102254577,1.3149322649673276,1.0431783169622804,1.2406580355576171,0.9100444699781909,1.5101349209831554,0.8170830461049635,2.1830341481093947,1.1867184817837573,0.18208130909449857,-0.08261581034253136,0.7619078524725119,-0.1897549062425242,1.8922135730966922,1.2983281811212528,-0.346123175452851,0.1776250510599415,-0.4223071118065086,1.6587318809000473,1.0328708395663115,1.0546114081283235,0.05863807159141266,2.0131854088529213,1.517133322179561,-0.5382175302687209,1.5169610058373881,0.9400998305686972,2.512959948580295,2.0279973425426356,0.9317611229591809,544,220000
2,-0.7812013514274634,-0.6215122120102315,-1.0512918571395455,-0.7412733064489057,-1.0550000504737782,-0.0024142090861643123,-0.8843273491900077,-0.2717179380988915,-0.7736569397047443,-0.6749238653635774,-0.8019255263007785,-0.7906046297656665,-1.0168770444884274,-0.7256833343310698,-0.9742795008941101,-0.3658723171780153,-0.866035060661627,-0.5368454425922714,-0.7178525120458711,-0.6468249671869407,-0.6291198890105949,-1.0538434846317328,-0.7413716278251422,-1.0572902626365934,-0.03045887531371319,-0.8965132519284966,-0.29619993924520366,-0.7714869138342275,-0.6736514757089972,-0.9948829993572359,-0.6749238653635774,-1.0534451140322543,-0.610739603684491,-0.949608851283675,-0.7674499544723211,-0.6753240567759697,-0.5538356982149538,-0.6640679861173622,-0.6652745356988219,-0.65035814005136,-0.6887265439033885,-0.666587846818055,-0.5790869707010866,-0.5823511211081442,-0.9256271132609051,-0.6220426415174319,-0.907116755543212,-0.7544981321453413,-0.6214635908513948,-0.584859960860761,-0.14488701565104709,-0.4079409440756225,-0.20164145729649186,-0.6385370398242931,-0.577963564998313,-0.7269551912914745,-0.5476653915008878,-0.6548382142645683,-0.5909317330521688,-0.3137548371008913,-0.6697347828759601,-0.5906582475129656,-0.620545157264835,-0.5067119447556153,-0.42877943712873057,153,109000
3,-0.7812013514274634,1.1357416005773253,0.7695847407293712,1.2546123767492647,-0.3416809179245461,-1.5000025145343294,-0.11085293210860192,-1.0611874682416378,0.8713308874950558,1.474134409896671,-0.8019255263007785,-0.7001268560289261,-0.009440111814223691,0.7453546079367992,-0.5665496773876457,-1.167747610731741,-0.47509597641294476,-0.9359087887685404,0.45004259365448646,0.8589059550648674,1.1432539075258994,0.8085280725634725,1.277682453787577,-0.3122197514281323,-1.4630543330341728,-0.0638342516298947,-1.0136655700880874,0.8966244649294647,1.4911805085243568,0.672841515791095,1.474134409896671,0.01059308288391944,-0.8656595302776953,0.22701977307734653,-0.38294518647241543,0.8779180250279998,1.3149322649673276,1.0431783169622804,0.6985412576868232,0.005933866795680066,0.8075769223059279,0.5424495511389283,1.0201560261288034,1.1867184817837573,-0.4882676994946876,-0.8513537211367382,-0.3348221841394857,-0.6697274319397208,0.4199648223250715,0.7626807489653669,-0.8328361806350812,-0.809738473586575,-0.8484801029703778,-0.07910926702254913,0.09953962377804604,-0.21764005507252882,-0.5793897259860774,0.3963566329920495,0.8435856749377548,-0.7597945232039537,0.36198620598533826,0.6567503068054978,0.4299012136355967,0.9608616707189716,0.9317611229591809,318,174000
4,-0.07976332816941219,-2.3787660245977884,0.7695847407293712,-0.7412733064489057,0.047402245284126024,-0.8502316598673693,-0.10885429020399881,-0.8417502505981268,0.6692323830105089,-0.6749238653635774,-0.1897667700421167,-0.2323738370880416,0.3935346612554578,-0.7256833343310698,-0.08786427420603032,-0.65874148085633,-0.18214420785450064,-0.6130882160789836,0.5114405077827339,-0.6468249671869407,-2.354039373237701,0.616773448898886,-0.7413716278251422,-0.04100058918652721,-0.8939029274249285,-0.215059273527283,-0.9052208727817058,0.6143689004840486,-0.6736514757089972,0.672841515791095,-0.6749238653635774,0.3332617057754667,-0.3505272218678984,0.22830500368833617,-0.22771588338196627,0.6870911406920835,-0.5538356982149538,-0.6640679861173622,-0.6652745356988219,-0.65035814005136,-0.6887265439033885,-0.666587846818055,-0.5790869707010866,-0.5823511211081442,-0.1618176107505253,-0.47732641057465824,-0.11536733240055613,-0.4337554716355874,0.4838490166990678,-0.584859960860761,-0.6132697107328874,-0.5082052256906358,-0.6337418042392892,0.22529602970763793,-0.577963564998313,-0.21611982447894038,-0.4859022603075514,0.26784837490390123,-0.5909317330521688,-0.6513730605300893,0.3410546315454218,-0.5906582475129656,0.18764684282491836,-0.5067119447556153,-0.42877943712873057,255,138500
5,-0.07976332816941219,-0.19048769194158552,0.7695847407293712,1.2546123767492647,0.48280483268430674,1.021197411279595,0.7765440735351814,1.8242858304270577,-0.7736569397047443,1.474134409896671,-0.1897667700421167,-0.09716931482483702,0.3935346612554578,1.039562196390373,0.21078458353117216,0.5437140113493462,0.35486668926849557,1.0040745580104082,-0.7178525120458711,1.160052139515229,-0.19877904721166162,0.7361678372183454,1.237422153057513,0.4605882416798842,0.9859631054860843,0.7516388057748092,1.7707771192859505,-0.7714869138342275,1.4480133702544993,0.672841515791095,1.474134409896671,0.6943432599636268,1.1331243924219616,0.7976621643567496,1.6582309369238357,-0.6753240567759697,1.3149322649673276,1.0431783169622804,1.3054392857434354,1.9423371057480143,1.2676591515281832,2.4015070555243976,-0.5790869707010866,1.1867184817837573,0.2770541229700122,0.7070057803643846,0.590831100173419,1.12066729391034,-0.6214635908513948,1.3623363648379938,0.6950441132679035,0.8392826318690971,1.1571752960307051,-0.6385370398242931,2.0985268969124595,0.5608443000674803,1.2615487199322892,-0.6548382142645683,1.2846699749014157,1.6226750369690595,-0.6697347828759601,2.5748086215102317,-0.620545157264835,-0.5067119447556153,0.9317611229591809,138,190000
6,-0.07976332816941219,1.1025858682643526,0.7695847407293712,-0.7412733064489057,0.23731188446931123,-1.1372879621003755,-0.854347720620961,-0.23388393505690686,-0.7736569397047443,-0.6749238653635774,-0.1897667700421167,-0.017275733487488877,0.3935346612554578,-0.7256833343310698,0.04239746161551544,-0.843184713311184,-0.6343001099467751,-0.24436898376531901,-0.7178525120458711,-0.6468249671869407,1.1093736571391146,0.8067190666798443,-0.7413716278251422,0.26684010242771783,-1.1016652880222855,-0.8114399233771749,-0.18950795194549763,-0.7714869138342275,-0.6736514757089972,0.672841515791095,-0.6749238653635774,0.4907547240915791,-0.5781027964735963,-0.251086014210802,0.20228712862720902,-0.6753240567759697,-0.5538356982149538,-0.6640679861173622,-0.6652745356988219,-0.65035814005136,-0.6887265439033885,-0.666587846818055,-0.5790869707010866,-0.5823511211081442,0.020052052593275173,-0.5635351548614489,-0.36149267030910437,-0.07147340845442213,-0.6214635908513948,-0.584859960860761,-0.7251860433028648,-0.7869709012750187,-0.6145844659028795,-0.6385370398242931,-0.577963564998313,-0.7101505654672284,-0.5240567735579678,-0.6548382142645683,-0.5909317330521688,-0.28848616780339187,-0.6697347828759601,-0.5906582475129656,-0.620545157264835,-0.5067119447556153,-0.42877943712873057,2827,140000
7,-0.7812013514274634,-0.4225778181323949,-1.0512918571395455,-0.7412733064489057,0.2651035389842164,0.28909257845278014,-0.6225052596869995,0.058699021801107705,-0.7736569397047443,-0.6749238653635774,-0.8019255263007785,-0.780361862927545,-1.0168770444884274,-0.7256833343310698,-0.2197145677814974,-0.20978663596622027,-0.733701675554192,-0.36982532007121316,-0.7178525120458711,-0.6468249671869407,-0.43085580596930567,-1.0484164669808484,-0.7413716278251422,0.2381538162916518,0.2606741315263878,-0.6334360957710907,0.03372984111664204,-0.7714869138342275,-0.6736514757089972,-0.9948829993572359,-0.6749238653635774,-0.5060608430555223,-0.49518766464051256,-0.8654262462638531,-0.6505819159387072,-0.6753240567759697,-0.5538356982149538,-0.6640679861173622,-0.6652745356988219,-0.65035814005136,-0.6887265439033885,-0.666587846818055,-0.5790869707010866,-0.5823511211081442,0.04790687593796129,0.17694557698359734,-0.23890214104242755,0.08198822318078865,-0.6214635908513948,-0.584859960860761,0.06373730899965623,-0.19796135366646683,0.027125694646272434,-0.6385370398242931,-0.577963564998313,-0.5721984531739971,-0.33024950003625436,-0.6548382142645683,-0.5909317330521688,-0.0810512423913846,-0.6697347828759601,-0.5906582475129656,-0.620545157264835,-0.5067119447556153,-0.42877943712873057,145,142000
8,-0.7812013514274634,-0.6546679443232043,-1.0512918571395455,-0.7412733064489057,-0.2490420695415289,-0.29837148193104684,-1.1501467225022222,-0.607179431737822,-0.7736569397047443,-0.6749238653635774,-0.8019255263007785,-0.7923117575720201,-1.0168770444884274,-0.7256833343310698,-0.513597752256936,-0.5243409858892271,-1.0003888027936032,-0.7064154906480024,-0.7178525120458711,-0.6468249671869407,-0.6621047750141836,-1.054747987573547,-0.7413716278251422,-0.27186085902630985,-0.319047785467417,-1.1572914804290515,-0.623246593196641,-0.7714869138342275,-0.6736514757089972,-0.9948829993572359,-0.6749238653635774,-0.7192526117517232,-0.7280556944695988,-1.0350766869144865,-0.8861022378690439,-0.6753240567759697,-0.5538356982149538,-0.6640679861173622,-0.6652745356988219,-0.65035814005136,-0.6887265439033885,-0.666587846818055,-0.5790869707010866,-0.5823511211081442,-0.41616872492826523,-0.3461117415729736,-0.6763485719007104,-0.4656172356917954,-0.6214635908513948,-0.584859960860761,-0.33178878782906696,-0.5960568679229217,-0.4065887288373747,-0.6385370398242931,-0.577963564998313,-0.8655982218157137,-0.7424433277863105,-0.6548382142645683,-0.5909317330521688,-0.5222286778968853,-0.6697347828759601,-0.5906582475129656,-0.620545157264835,-0.5067119447556153,-0.42877943712873057,1942,112500
9,-0.7812013514274634,-0.09102049500266719,-1.0512918571395455,3.2504980599474353,0.1400410936671432,-0.04024333418663802,1.1602833192189796,-0.3145964748798074,1.6703249749921016,1.474134409896671,-0.8019255263007785,-0.763290584864009,-1.0168770444884274,2.2163925502046684,-0.29119966670795544,-0.3861277109230574,0.1673775573910913,-0.5585198096369889,1.0173059307089458,0.8589059550648674,-0.09906417415855921,-1.0393714375627074,3.2222549790496773,0.12741447695080257,-0.04879342066768345,1.1355057026701723,-0.31697777061281657,1.661137895293488,1.4512509056247387,-0.9948829993572359,1.474134409896671,-0.5579183003059496,-0.6257348934840912,-0.29221339376247074,-0.7826160358087444,0.47851291827840764,0.38054828337618696,6.164917226201208,2.7715412636330035,2.9045568970367737,3.6219538019627864,2.7135167066100707,4.172949362736301,2.955788084675659,-0.07494713895586029,-0.052895567148557435,0.5134434408444931,-0.1586398317857643,1.3280903986149502,1.1130413335201603,-0.17017560794086134,0.3388529917887981,-0.22937168120239845,1.6124937602589149,1.256940904604326,0.9617431574952803,0.22557580298839236,1.5948102756300853,1.475409131642458,-0.34196222059193737,1.472948438230761,1.1530311294913382,1.698154423890077,1.6736831410923423,0.9317611229591809,1956,135000
