,0,1,2,3,4,5,6,7,8,9,Id,SalePrice
0,-0.07976332816941224,0.14106963118814242,0.7695847407293684,1.2546123767492838,0.005714763511768294,-0.7411947698718867,-0.04090046544749286,-1.1091105387614844,0.9982299484504719,1.4741344098966593,109,130500
1,0.6216746950886395,0.8041842774475989,0.7695847407293684,1.2546123767492838,0.39479792672044006,-0.32284915111370655,1.24422627921231,-0.6349243673019437,2.0674720361303454,1.4741344098966593,544,220000
2,-0.7812013514274639,-0.6215122120102325,-1.0512918571395415,-0.7412733064489168,-1.0550000504737773,-0.002414209086164314,-0.8843273491900073,-0.27171793809889133,-0.7736569397047466,-0.674923865363572,153,109000
3,-0.7812013514274639,1.135741600577327,0.7695847407293684,1.2546123767492838,-0.3416809179245458,-1.5000025145343305,-0.11085293210860188,-1.0611874682416371,0.8713308874950584,1.4741344098966593,318,174000
4,-0.07976332816941224,-2.3787660245977924,0.7695847407293684,-0.7412733064489168,0.04740224528412598,-0.8502316598673698,-0.10885429020399877,-0.8417502505981262,0.6692323830105109,-0.674923865363572,255,138500
5,-0.07976332816941224,-0.19048769194158582,0.7695847407293684,1.2546123767492838,0.4828048326843063,1.0211974112795956,0.7765440735351812,1.8242858304270566,-0.7736569397047466,1.4741344098966593,138,190000
6,-0.07976332816941224,1.1025858682643543,0.7695847407293684,-0.7412733064489168,0.237311884469311,-1.1372879621003764,-0.8543477206209606,-0.23388393505690672,-0.7736569397047466,-0.674923865363572,2827,140000
7,-0.7812013514274639,-0.4225778181323956,-1.0512918571395415,-0.7412733064489168,0.2651035389842161,0.28909257845278036,-0.6225052596869993,0.05869902180110767,-0.7736569397047466,-0.674923865363572,145,142000
8,-0.7812013514274639,-0.6546679443232054,-1.0512918571395415,-0.7412733064489168,-0.2490420695415287,-0.29837148193104707,-1.1501467225022217,-0.6071794317378216,-0.7736569397047466,-0.674923865363572,1942,112500
9,-0.7812013514274639,-0.09102049500266735,-1.0512918571395415,3.250498059947484,0.14004109366714307,-0.04024333418663805,1.1602833192189792,-0.31459647487980724,1.6703249749921065,1.4741344098966593,1956,135000
10,-0.07976332816941224,-0.0247090303767217,-1.0512918571395415,1.2546123767492838,-0.9716250869290619,-1.2797034918903953,-1.0242322825122254,-1.7194991211721695,0.410734295879113,0.3996052722665437,1044,85400
11,0.6216746950886395,1.1025858682643543,0.7695847407293684,-0.7412733064489168,0.7329297233184524,0.33359743151216126,-0.582532421594937,0.1091443591904205,-0.7736569397047466,-0.674923865363572,2752,183600
12,-0.7812013514274639,-3.041880670857249,-1.0512918571395415,-0.7412733064489168,0.4735409478460046,-2.354495693274443,1.03237023732438,0.3109257087476718,0.9371304005830505,-0.674923865363572,807,131000
13,1.323112718346691,0.9036514743865174,0.7695847407293684,1.2546123767492838,0.028874475607522564,-0.21826274642416152,0.21492569834170586,-0.5113332906981273,0.7420818439293594,1.4741344098966593,1177,200000
14,0.6216746950886395,1.1688973328903,0.7695847407293684,-0.7412733064489168,0.6310269900971336,0.6518071308867345,-0.2767402101906604,0.4950511902186636,-0.7736569397047466,-0.674923865363572,1480,193000
15,-0.7812013514274639,1.0694301359513816,0.7695847407293684,-0.7412733064489168,0.6958741839652456,0.8276013004712889,-0.1388339187730455,0.6690876042117929,-0.7736569397047466,-0.674923865363572,324,173500
16,-0.7812013514274639,-1.848274307590227,-1.0512918571395415,-0.7412733064489168,0.18172857543950074,-0.9659442778217601,-0.3107171225689134,-1.363859492577514,0.9183305397007671,-0.674923865363572,1311,98000
17,-0.7812013514274639,-0.2899548888805043,-1.0512918571395415,-0.7412733064489168,0.028874475607522564,0.14000132070385446,-0.7564142672954081,-0.1102928584530903,-0.7736569397047466,-0.674923865363572,770,139000
18,-0.07976332816941224,0.17422536350111525,-1.0512918571395415,1.2546123767492838,0.2512077117267636,-0.8858355423148746,-0.4286369949404972,0.30335890813927485,-0.7736569397047466,0.3996052722665437,2063,143500
19,0.6216746950886395,1.2352087975162456,0.7695847407293684,1.2546123767492838,0.649554759773737,-0.6722122476298464,0.09500718406551896,-1.0107421308523243,1.0663794441487495,1.4741344098966593,69,215200
20,-0.7812013514274639,-0.12417622731564017,-1.0512918571395415,-0.7412733064489168,-0.11008379696700306,-0.3651287615201184,-1.210105979640315,-0.6828474378217909,-0.7736569397047466,-0.674923865363572,2062,129000
